SMILES,Scaffold,R-groups,NLL
CCO[C:1](=O)[C:1]1=C[CH:0]([c:0]2ccc(OC)cc2)C2c3cc4c(cc3CCN3C[CH:2]([CH3:2])CC231)OCO4,C1Oc2cc3c(cc2O1)CCN1C2(C3C([*])C=C2[*])CC([*])C1,c1c(OC)ccc(*)c1|O(CC)C(=O)*|C*,13.349101066589355
CO[C:2](=O)[C:2]1=CCC2c3cc4c(cc3CCN3C[CH:1]([CH3:1])CC231)O[CH:0]([NH:0]C(C)C)O4,[*]C1Oc2cc3c(cc2O1)CCN1C2(CC([*])C1)C([*])=CCC32,N(*)C(C)C|*C|O(C)C(=O)*,14.673705101013184
[CH3:0][CH:0]1Cc2cc3c(cc2C2CC=[C:1]([CH2:1]n4cn[nH][nH][nH]4)C24CC[CH:2]([NH:2]C)N14)OCO3,c12c(cc3c(c1)OCO3)CC([*])N1C3(C([*])=CCC23)CCC1[*],*C|C(N1C=NNNN1)*|CN*,20.821191787719727
N#[C:0][C:0]1=CCC2c3cc4c(cc3[CH:2]([NH:2]c3ccc(Cl)c(Cl)c3)CN3C12CC[CH:1]3[CH2:1]C(N)=O)OCO4,[*]C1=CCC2C13N(C([*])CC3)CC([*])c1c2cc2c(c1)OCO2,*C#N|NC(=O)C*|c1(N*)ccc(Cl)c(Cl)c1,16.688962936401367
[CH3:0][c:0]1c2c(cc3c1C1CC=[C:2]([C:2]#N)C14CC[CH:1]([NH:1]C)N4CC3)OCO2,c12cc3c(c([*])c1OCO2)C1C2(CCC([*])N2CC3)C([*])=CC1,C*|*NC|N#C*,6.594664573669434
N#[C:2][C:2]1=CC[C:0]2([NH2:0])c3cc4c(cc3CCN3C21CC[CH:1]3[c:1]1cc2[nH]ccc2cc1[N+](=O)[O-])OCO4,C1Cc2c(cc3c(c2)OCO3)C2([*])C3(N1C([*])CC3)C([*])=CC2,N*|O=[N+]([O-])c1cc2cc[nH]c2cc1*|*C#N,21.01923179626465
COC(=O)[CH2:0][CH:0]1CCC23C(CC=[C:1]2[NH2:1])c2cc4c(cc2CCN13)O[CH:2]([N:2]1CC2CC1CS2)O4,c12c(cc3c(c1)CCN1C([*])CCC14C([*])=CCC43)OC([*])O2,*CC(=O)OC|N*|N1(*)C2CC(SC2)C1,24.139604568481445
CC(=O)NC[CH2:2][C:2]1=CCC2c3cc4c(cc3[CH:1]([c:1]3cc(C(C)=O)ccc3O)[CH:0]([CH3:0])N3CCCC231)OCO4,N12C([*])C([*])c3cc4c(cc3C3CC=C([*])C13CCC2)OCO4,*C|c1(O)c(*)cc(C(C)=O)cc1|*CCNC(=O)C,22.96902847290039
C[NH:0][c:0]1c2c(cc3c1OCO3)C1CC=[C:1]([NH2:1])C13CCCN3[CH:2]([N:2]1CCCCC1)C2,c12c([*])c3c(cc1OCO2)C1CC=C([*])C12CCCN2C([*])C3,N(*)C|N*|N1(*)CCCCC1,17.403413772583008
CC[O:2][CH:2]1Cc2cc3c([c:1](-[c:1]4cc(C)cc(C)c4)c2C2CC=[C:0]([C:0]#N)C24CCCN41)OCO3,C1=C([*])C23C(C1)c1c(cc4c(c1[*])OCO4)CC([*])N2CCC3,*C#N|c1c(C)cc(*)cc1C|O(*)CC,15.44879150390625
CC(C)(C)[NH:0][CH:0]1Cc2cc3c(cc2[C:1]2([NH2:1])CC=[C:2]([C:2]#N)C24CCCN14)OCO3,c1c2c(cc3c1CC([*])N1CCCC14C3([*])CC=C4[*])OCO2,C(N*)(C)(C)C|N*|*C#N,10.755077362060547
COc1c[c:0]([CH:0]2C=[C:1]([C:1]#N)C34CCCN3[CH:2]([NH:2]C)Cc3cc5c(cc3C24)OCO5)cc(OC)c1OC,c12c(cc3c(c1)C1C([*])C=C([*])C14N(CCC4)C([*])C3)OCO2,c1c(OC)c(OC)c(OC)cc1*|N#C*|*NC,10.538374900817871
[NH2:0][C:0]1=CCC2c3cc4c(cc3C[CH:2]([CH3:2])N3CCCC123)O[CH:1]([CH2:1]O)O4,C1([*])=CCC2c3c(cc4c(c3)OC([*])O4)CC([*])N3CCCC132,N*|C(O)*|*C,5.994418144226074
COC(=O)[CH2:1][CH:1]1CN2CCCC23C(CC=[C:2]3[C:2]#N)c2cc3c([c:0]([CH3:0])c21)OCO3,O1COc2cc3c(c([*])c21)C([*])CN1CCCC12C([*])=CCC32,C*|C(C(=O)OC)*|C(*)#N,11.395793914794922
CC[CH2:1][C:1]12CC=[C:2]([c:2]3ccccc3[N+](=O)[O-])C13CCCN3C[CH:0]([CH3:0])c1cc3c(cc12)OCO3,C1Oc2cc3c(cc2O1)C([*])CN1CCCC12C3([*])CC=C2[*],C*|CCC*|c1([N+](=O)[O-])c(*)cccc1,18.83014488220215
CCO[C:2](=O)[C:2]1=C[CH:1]([CH:1](C)Br)C2c3cc4c(cc3[CH:0]([NH:0]CC(=O)N(C)C)CN3CCCC231)OCO4,C1N2C3(CCC2)C(c2cc4c(cc2C1[*])OCO4)C([*])C=C3[*],CN(C)C(CN*)=O|CC(*)Br|O(CC)C(*)=O,26.2276611328125
CO[C:0](=O)[C:0]1=CCC2c3cc4c(cc3[CH:2]([CH2:2]Cl)CN3CCCC123)O[CH:1]([C:1](F)(F)F)O4,[*]C1=CCC2c3c(cc4c(c3)OC([*])O4)C([*])CN3CCCC123,COC(=O)*|FC(F)(*)F|ClC*,13.714038848876953
CO[CH2:2][C:2]1=CCC2c3c([c:0]([NH2:0])c4c([c:1]3[CH3:1])OCO4)CCN3CCCC231,C12c3c(c([*])c4c(c3[*])OCO4)CCN3CCCC13C([*])=CC2,N*|*C|COC*,5.774952411651611
CC[CH2:1][c:1]1c2c(cc3c1OCO3)C1[CH:0]([CH3:0])C=[C:2]([C:2]#N)C13CCCN3CC2,C1([*])C2C3(CCCN3CCc3c([*])c4c(cc32)OCO4)C([*])=C1,C*|CCC*|N#C*,7.661773681640625
CCOC(=O)C[N:0](CC)[CH:0]1Oc2cc3c([c:1]([CH2:1]C)c2O1)CCN1CCCC12C3CC=[C:2]2[CH2:2]OC(=O)OCC,O1C([*])Oc2c([*])c3c(cc21)C1CC=C([*])C12N(CCC2)CC3,O(CC)C(CN(CC)*)=O|CC*|C(OC(=O)OCC)*,17.988142013549805
C[CH2:0][c:0]1c2c(cc3c1[C:1]1([CH3:1])CC=[C:2]([C:2]#N)C14CCCN4CC3)OCO2,O1COc2cc3c(c([*])c21)C1([*])CC=C([*])C12CCCN2CC3,*CC|C*|*C#N,8.039816856384277
[CH3:0][c:0]1c2c(cc3c1C1C4(CCCN4CC3)[C:2]([NH2:2])=C[CH:1]1[CH2:1]CCl)OCO2,C123CCCN1CCc1cc4c(c([*])c1C2C([*])C=C3[*])OCO4,*C|C(*)CCl|*N,10.639006614685059
[CH3:0][c:0]1c2c(cc3c1C1CC=[C:2]([C:2]#N)C14CCCN4CC3)O[CH:1]([C:1]1(C)CC(=O)NC1=O)O2,O1c2c([*])c3c(cc2OC1[*])CCN1C2(CCC1)C([*])=CCC32,*C|O=C1CC(C)(*)C(=O)N1|*C#N,16.091445922851562
C#[C:1][C:1]12c3cc4c(cc3CCN3CCCC31[C:0]([C:0]#N)=C[CH:2]2[CH3:2])OCO4,C1=C([*])C23C([*])(c4c(cc5c(c4)OCO5)CCN2CCC3)C1[*],N#C*|C#C*|*C,8.596442222595215
CCC[N:0](CCC)[CH:0]1Oc2cc3c(cc2O1)[C:1]1([CH2:1]CC)CC=[C:2]([C:2]#N)C12CCCN2CC3,C1c2c(cc3c(c2)OC([*])O3)C2([*])C3(C([*])=CC2)N(C1)CCC3,CCCN(*)CCC|CCC*|*C#N,12.102097511291504
C[CH:2](C)[CH:2]1Oc2cc3c(cc2O1)C1C2(CCCN2CC3)[C:0]([C:0]#N)=C[CH:1]1[CH3:1],N12CCc3cc4c(cc3C3C1(CCC2)C([*])=CC3[*])OC([*])O4,N#C*|*C|CC(*)C,9.606051445007324
COc1cc2[nH][c:1]([CH:1]3[CH:0]([CH3:0])C45C=CCC4c4cc6c(cc4CCN5[CH:2]3[NH:2]C)OCO6)cc(=O)c2c(OC)c1OC,c12cc3c(cc1OCO2)C1CC=CC12C([*])C([*])C([*])N2CC3,*C|O(C)c1c(OC)c(OC)c2c(c1)[nH]c(*)cc2=O|CN*,15.676190376281738
[CH3:0][CH:0]1CN2C3(C=CCC3c3cc4c(cc3C[CH:2]2[CH3:2])OCO4)[CH:1]1[NH:1]c1ccoc1C=O,c12c(cc3c(c1)C1C4(N(CC([*])C4[*])C([*])C3)C=CC1)OCO2,*C|o1ccc(N*)c1C=O|*C,18.04233741760254
C[NH:0][CH:0]1CN2C[CH:1]([CH3:1])[CH:2]([CH2:2]C)C23C=CCC3c2cc3c(cc21)OCO3,c12cc3c(cc1OCO2)C([*])CN1CC([*])C([*])C12C=CCC32,*NC|C*|C(*)C,8.773643493652344
[CH3:0][CH:0]1CN2CCc3c(cc4c([c:2]3[NH2:2])OCO4)C3CC=CC32[CH:1]1[c:1]1ccncc1,[*]C1C([*])C23C(c4c(c([*])c5c(c4)OCO5)CCN2C1)CC=C3,*C|c1cnccc1*|*N,13.440197944641113
[CH3:0][CH:0]1CN2CCc3cc4c([c:2]([CH3:2])c3C3CC=CC32[CH:1]1[CH3:1])OCO4,N12CC([*])C([*])C13C(c1c([*])c4c(cc1CC2)OCO4)CC=C3,C*|*C|C*,3.5038723945617676
COc1ccc(C=Cc2cc(O)c3c(c2)N(C)CCC3c2cccc(O)c2)c([O:0][CH:0]2CN3CCc4cc5c(cc4[C:2]4([CH3:2])CC=CC34[CH:1]2[CH3:1])OCO5)c1,C1([*])C([*])C23C([*])(CC=C2)c2c(cc4c(c2)OCO4)CCN3C1,C(c1ccc(OC)cc1O*)=Cc1cc(O)c2c(c1)N(C)CCC2c1cc(O)ccc1|C*|C*,41.79275894165039
COC(=O)[CH2:2][CH:2]1C23C=C[CH:0]([CH3:0])C2c2cc4c(cc2CCN3C[CH:1]1[CH3:1])OCO4,C1=CC([*])C2C13N(CCc1cc4c(cc12)OCO4)CC([*])C3[*],*C|*C|C(C(OC)=O)*,8.64419937133789
[CH3:0][CH:0]1C23C=CCC2c2cc4c(cc2CCN3C[CH:1]1[CH3:1])O[CH:2]([CH2:2]C)O4,C1c2cc3c(cc2C2CC=CC24C([*])C([*])CN4C1)OC([*])O3,C*|C*|C(C)*,7.601570129394531
COc1ccc([NH:2][CH:2]2Cc3cc4c(cc3C3CC=CC35N2[CH:0]([CH:0](Cl)Cl)C[CH:1]5[CH3:1])OCO4)cc1OC,[*]C1CC([*])C23C(CC=C2)c2c(cc4c(c2)OCO4)CC([*])N31,*C(Cl)Cl|C*|*Nc1ccc(OC)c(OC)c1,15.50418758392334
O=[N+]([O-])c1cc[c:0]([CH:0]2CN3C4(C=CCC4c4cc5c(cc42)OCO5)[CH:1]([c:1]2ccc([N+](=O)[O-])cc2)C[CH:2]3[CH2:2]Cl)cc1,C1C([*])c2cc3c(cc2C2C4(C([*])CC([*])N14)C=CC2)OCO3,c1c(*)ccc([N+]([O-])=O)c1|O=[N+](c1ccc(*)cc1)[O-]|ClC*,24.169677734375
CCOC(=O)[CH2:2][CH:2]1C[CH:1]([CH3:1])C23C=CCC2c2c(cc4c([c:0]2[CH3:0])OCO4)CCN31,O1c2c(cc3c(c2[*])C2C4(C([*])CC([*])N4CC3)C=CC2)OC1,*C|*C|C(OCC)(=O)C*,12.792925834655762
C[CH2:0][CH:0]1C[CH:1]([CH2:1]C)C23C=CC[C:2]2([CH3:2])c2cc4c(cc2CCN13)OCO4,O1c2c(cc3c(c2)CCN2C([*])CC([*])C24C3([*])CC=C4)OC1,CC*|*CC|*C,10.249424934387207
Fc1ccc[c:0]([CH:0]2C[CH:1]([CH3:1])N3CCc4cc5c(cc4C4C23C=C[CH:2]4[CH2:2]Cl)OCO5)c1,C1([*])CC([*])N2CCc3c(cc4c(c3)OCO4)C3C([*])C=CC132,c1(*)cccc(F)c1|*C|C(*)Cl,18.35849380493164
C[NH:0][CH:0]1C[CH:1]([CH3:1])C23C=CCC2c2cc4c(cc2CCN13)O[CH:2]([NH:2]CCO)O4,c12c(cc3c(c1)CCN1C([*])CC([*])C14C=CCC43)OC([*])O2,*NC|C*|OCCN*,10.09550952911377
C1=CC23C(C1)c1cc4c(cc1[CH:0]([c:0]1ccccc1)[CH:1]([CH2:1]c1ccccc1)N2CC[CH:2]3[CH3:2])OCO4,C123C(c4cc5c(cc4C([*])C([*])N1CCC2[*])OCO5)CC=C3,c1(*)ccccc1|C(c1ccccc1)*|C*,12.472538948059082
CC(=O)OC[O:1][CH:1]1Cc2cc3c(cc2C2[CH:0]([CH2:0]O)C=CC24N1CC[CH:2]4[CH2:2]C(=O)O)OCO3,c1c2c(cc3c1C1C([*])C=CC14N(C([*])C3)CCC4[*])OCO2,C(O)*|C(OC(C)=O)O*|OC(C*)=O,23.7085018157959
C[C:0](O)(CO)[CH:0]1Oc2cc3c(cc2O1)C1CC=CC12N(CC[CH:2]2[CH3:2])[CH:1]([CH3:1])C3,c12c(cc3c(c1)OC([*])O3)CC([*])N1CCC([*])C13C=CCC23,*C(CO)(O)C|*C|C*,9.312207221984863
[CH3:0][CH:0]1CN2CC[CH:2]([c:2]3ccccc3)C23C=CCC3c2cc3c([c:1]([CH3:1])c21)OCO3,C1([*])c2c([*])c3c(cc2C2C4(C=CC2)C([*])CCN4C1)OCO3,C*|*C|c1ccc(*)cc1,10.330349922180176
CC1=C(C)N(C)C2C=C=CC1=C1C(N3N=N3)C(C)=C(C[N+](=O)[O-])C12[CH2:2][c:2]1c2c(cc3c1C1CC=CC14[CH:0]([CH3:0])CCN4C[CH:1]3[CH3:1])OCO2,C1=CC23C([*])CCN2CC([*])c2c(c([*])c4c(c2)OCO4)C3C1,C*|C*|c12c3C(C*)(C(C[N+](=O)[O-])=C(C)C3N3N=N3)C(C=C=C1)N(C)C(C)=C2C,63.09696578979492
[CH3:0][C:0]12CC=CC13N(CC[CH:1]3[CH2:1]C)C[CH:2]([CH2:2]Cl)c1cc3c(cc12)OCO3,c12cc3c(cc1OCO2)C1([*])CC=CC12C([*])CCN2CC3[*],C*|C(*)C|C(*)Cl,7.4995436668396
[CH3:0][CH:0]1C=CC23C1c1cc4c(cc1[CH:1]([C:1](Cl)(Cl)Cl)CN2CC[CH:2]3[NH:2]C)OCO4,C1=CC([*])C2c3c(cc4c(c3)OCO4)C([*])CN3CCC([*])C123,C*|*C(Cl)(Cl)Cl|CN*,10.17416000366211
COC(=O)[CH2:2][CH:2]1CCN2C[CH:1]([CH3:1])c3cc4c(cc3C3CC=CC321)O[CH:0]([C:0](F)(F)F)O4,N12C3(C=CCC3c3c(cc4c(c3)OC([*])O4)C([*])C1)C([*])CC2,FC(F)(*)F|C*|O(C)C(C*)=O,11.087724685668945
[CH3:0][c:0]1c2c(cc3c1OCO3)[C:1]1([CH2:1]C)CC=CC13N(CC2)CC[CH:2]3[CH3:2],[*]c1c2c(cc3c1OCO3)C1([*])C3(N(CCC3[*])CC2)C=CC1,*C|C(C)*|*C,6.21299934387207
[CH3:0][c:0]1c2c(cc3c1OCO3)C1C3(C=C[CH:2]1[CH3:2])N(CC2)CC[CH:1]3[CH2:1]C,C1=CC23C(c4cc5c(c([*])c4CCN2CCC3[*])OCO5)C1[*],*C|CC*|*C,6.327130317687988
[CH3:0][CH:0]1CCN2CCc3c(cc4c([c:1]3[CH2:1]Cl)O[CH:2]([NH:2]CCCl)O4)C3CC=CC132,[*]C1C23C=CCC2c2cc4c(c([*])c2CCN3CC1)OC([*])O4,C*|ClC*|N(CCCl)*,10.153377532958984
[CH3:0][CH:0]1CCN2CCc3cc4c([c:2]([CH3:2])c3[C:1]3([CH3:1])CC=CC123)OCO4,C1CC([*])C23C([*])(CC=C2)c2c([*])c4c(cc2CCN13)OCO4,*C|C*|*C,3.1870391368865967
CCNC1=CC(=O)c2cc(Nc3[nH]c4cc(OC)[c:0]([CH:0]5C=CC67C5c5c(cc8c([c:1]5[NH2:1])OCO8)CCN6CC[CH:2]7[CH3:2])cc4c3C)cc(Br)c2C1=O,C1([*])C2c3c(cc4c(c3[*])OCO4)CCN3CCC([*])C23C=C1,c1(Br)cc(Nc2[nH]c3c(c2C)cc(*)c(OC)c3)cc2c1C(=O)C(NCC)=CC2=O|N*|*C,41.41855239868164
C[C:1](O)(S(=O)(=O)OC1C(O)C(N)C(O)C(O)C1O)[CH:1]1Oc2cc3c([c:0](-[c:0]4ccc(O)cc4)c2O1)C1CC=CC12N(CC3)CC[CH:2]2[CH2:2]C,c1c2c(c([*])c3c1OC([*])O3)C1C3(N(CCC3[*])CC2)C=CC1,c1cc(O)ccc1*|OC1C(O)C(O)C(N)C(O)C1OS(=O)(=O)C(C)(*)O|C(C)*,34.43156433105469
[CH3:0][C:0]12CC=CC13N(CCc1cc4c(cc12)O[CH:2]([CH2:2]Cl)O4)CC[CH:1]3[CH2:1]C,O1c2c(cc3c(c2)C2([*])CC=CC24C([*])CCN4CC3)OC1[*],C*|CC*|*CCl,8.062207221984863
C[C:1](=O)[CH:1]1Oc2cc3c(cc2O1)C1[CH:0]([NH2:0])C=CC12N(CC3)CC[CH:2]2[CH3:2],C1([*])C2c3c(cc4c(c3)OC([*])O4)CCN3C2(C=C1)C([*])CC3,N*|*C(=O)C|*C,11.733027458190918
[CH3:0][CH:0]1N2C[CH:2]([CH2:2]C)c3cc4c(cc3C3CC=CC32C[CH:1]1[NH:1]C)OCO4,C1([*])C([*])CC23C(c4c(cc5c(c4)OCO5)C([*])CN12)CC=C3,C*|CN*|C(*)C,9.967218399047852
COc1ccc[c:2](-[c:2]2c3c(cc4c2OCO4)C2CC=CC24C[CH:1]([CH2:1][n+]2ccc(C)cc2)[CH:0]([CH3:0])N4CC3)c1,[*]C1C([*])CC23C=CCC2c2c(c([*])c4c(c2)OCO4)CCN31,C*|c1c[n+](C*)ccc1C|*c1cc(OC)ccc1,20.778900146484375
[CH3:0][CH:0]1N2CCc3cc4c([c:1]([CH2:1][N+]5(C)CCN6CCC5C6)c3C3CC=CC32C[CH:2]1[CH3:2])OCO4,C1([*])N2CCc3c(c([*])c4c(c3)OCO4)C3CC=CC32CC1[*],C*|C1[N+](C)(C*)C2CCN(C1)C2|*C,25.06210708618164
[CH3:0][C:0]12CC=CC13C[CH:2]([CH3:2])[CH:1]([CH2:1]C)N3CCc1cc3c(cc12)OCO3,C1=CC23N(CCc4c(cc5c(c4)OCO5)C2([*])C1)C([*])C([*])C3,*C|C(*)C|*C,6.156153678894043
COc1c[c:0]([CH:0]2C=CC34C[CH:2]([CH2:2]C)[CH:1]([NH:1]C)N3CCc3cc5c(cc3C24)OCO5)cc(OC)c1OC,C1c2c(cc3c(c2)OCO3)C2C([*])C=CC23N(C1)C([*])C([*])C3,c1c(OC)c(OC)c(OC)cc1*|*NC|C(C)*,12.024476051330566
O=c1[nH]c2c(O)ccc(CCNCc3ccc[c:0]([CH:0]4CC56C=CCC5c5cc7c(cc5CCN6[CH:1]4[CH3:1])O[CH:2]([CH2:2]O)O7)c3)c2[nH]1,C1C=CC23CC([*])C([*])N2CCc2cc4c(cc2C13)OC([*])O4,c1(*)cccc(CNCCc2ccc(O)c3[nH]c(=O)[nH]c23)c1|C*|OC*,23.530540466308594
[CH3:0][CH:0]1CN2C3(C=CCC3c3cc4c(cc3[CH:2]([NH:2]c3ccc(F)cc3)[CH:1]2[CH3:1])OCO4)C1,C1=CCC2C13CC([*])CN3C([*])C([*])c1cc3c(cc12)OCO3,*C|*C|c1(F)ccc(N*)cc1,12.996438980102539
COC(=O)N1CC2C1CCC[N:1]2[CH:1]1Cc2c(cc3c([c:0]2[CH2:0]c2ccccc2)OCO3)C2CC=CC23C[CH:2]([NH:2]C)CN31,[*]c1c2c(cc3c1CC([*])N1CC([*])CC14C3CC=C4)OCO2,c1ccccc1C*|C1CCN(*)C2CN(C(OC)=O)C12|N(C)*,35.085235595703125
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14C[CH:1]([CH3:1])CN4[CH:2]([O:2]C)C3)OCO2,C1c2cc3c(c([*])c2C2C4(N(CC([*])C4)C1[*])C=CC2)OCO3,C*|*C|O(*)C,9.327460289001465
[CH3:0][CH:0]1Cc2cc3c(cc2[C:1]2([CH3:1])CC=CC24C[CH:2]([NH2:2])CN14)OCO3,C1C=CC23N(C([*])Cc4cc5c(cc4C12[*])OCO5)CC([*])C3,C*|C*|N*,5.0869855880737305
CCOc1ccc[c:0]([CH:0]2Cc3cc4c(cc3C3C5(C=C[CH:2]3[NH2:2])C[CH:1]([CH3:1])CN25)OCO4)c1,O1COc2c1cc1c(c2)C2C3(N(C([*])C1)CC([*])C3)C=CC2[*],C(Oc1cc(*)ccc1)C|C*|N*,18.276386260986328
N#CN=C(Nc1[nH]c2cc(Cl)ccc2[n+]1O)[CH2:1][CH:1]1Cc2cc3c(cc2C2CC=CC24C[CH:0]([CH2:0]CCl)CN41)O[CH:2]([NH:2]Cc1ccc2ccccc2c1)O3,C1([*])CN2C([*])Cc3cc4c(cc3C3CC=CC32C1)OC([*])O4,C(CCl)*|C(C(=NC#N)Nc1[nH]c2cc(Cl)ccc2[n+]1O)*|c1cc(CN*)cc2ccccc12,50.6422004699707
COCc1ccc2c[c:1](-[c:1]3c4c(cc5c3[CH:2]([c:2]3cc(CC=CC(=O)OC)c(OC)c(OC)c3)CN3C[CH:0]([CH3:0])CC36C=CCC56)OCO4)c(C)c(O)c2c1,[*]C1CC23C=CCC2c2cc4c(c([*])c2C([*])CN3C1)OCO4,C*|c1c(COC)cc2c(c1)cc(*)c(C)c2O|C(c1cc(*)cc(OC)c1OC)C=CC(OC)=O,37.41400146484375
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14C[CH:2]([CH3:2])CN4C[CH:1]3[CH2:1]CCl)OCO2,C1N2C3(C=CCC3c3c([*])c4c(cc3C1[*])OCO4)CC([*])C2,*C|C(*)CCl|*C,9.188620567321777
COc1cc(Br)c[c:1]([CH:1]2C=CC34C[CH:0]([CH3:0])CN3C[CH:2]([CH2:2]Cl)c3cc5c(cc3C42)OCO5)c1O,N12CC([*])CC13C=CC([*])C3c1c(cc3c(c1)OCO3)C([*])C2,*C|c1c(Br)cc(*)c(O)c1OC|C(Cl)*,13.914198875427246
C[C:0](C)(O)[CH:0]1Oc2cc3c(cc2O1)[CH:1]([CH2:1]C)CN1C[CH:2]([NH:2]C)CC12C=CCC32,c1c2c(cc3c1OC([*])O3)C([*])CN1C3(C=CCC32)CC([*])C1,OC(*)(C)C|C(C)*|CN*,10.145028114318848
COc1cc2cc(C(C)[NH:0][c:0]3c4c([c:1]([CH3:1])c5c3C3CC=CC36C[CH:2]([CH3:2])CN6CC5)OCO4)c(OC)c(OC)c2c2c1OCO2,c1([*])c2c(c([*])c3c1C1CC=CC14N(CC([*])C4)CC3)OCO2,N(*)C(C)c1cc2c(c3c(c(OC)c2)OCO3)c(OC)c1OC|*C|*C,27.656063079833984
COC(=O)Nc1cc[c:0](-[c:0]2c3c(cc4c2OCO4)C2C4(C=C[CH:1]2[NH2:1])C[CH:2]([CH3:2])CN4CC3)cc1,N12CCc3c(cc4c(c3[*])OCO4)C3C([*])C=CC13CC([*])C2,O(C)C(=O)Nc1ccc(*)cc1|N*|C*,18.888547897338867
CCN1CC[CH:2]([CH:2]2Oc3cc4c([c:0]([CH3:0])c3O2)CCN2C[CH:1]([NH2:1])CC23C=CCC43)CC1,c1([*])c2c(cc3c1CCN1CC([*])CC14C=CCC43)OC([*])O2,*C|N*|C1N(CC)CCC(*)C1,16.151899337768555
[CH3:0][C:0]12CC=CC13C[CH:2]([CH3:2])CN3CCc1cc3c([c:1]([CH2:1]CC(=O)O)c12)OCO3,C1C=CC23C1([*])c1c([*])c4c(cc1CCN2CC([*])C3)OCO4,*C|*CCC(O)=O|*C,9.916027069091797
O=[N+]([O-])c1cc[c:0](-[c:0]2c3c(cc4c2C2C5(C=C[CH:1]2[CH3:1])C[CH:2]([CH3:2])CN5CC4)OCO3)cc1,O1COc2cc3c(c([*])c21)C1C([*])C=CC12CC([*])CN2CC3,c1c([N+]([O-])=O)ccc(*)c1|C*|C*,11.560004234313965
CCN(CC)C[CH2:1][CH:1]1Oc2cc3c([c:0]([CH3:0])c2O1)C1CC=CC12C[CH:2]([CH3:2])CN2CC3,C1=CC23C(c4c(cc5c(c4[*])OC([*])O5)CCN2CC([*])C3)C1,*C|CCN(CC)CC*|*C,9.268057823181152
[CH3:0][CH:0]1C=CC23C[CH:2]([CH3:2])CN2CCc2cc4c(cc2[C:1]13[CH3:1])OCO4,[*]C1C2([*])C3(CC([*])CN3CCc3cc4c(cc32)OCO4)C=C1,*C|C*|C*,3.1946375370025635
COc1cc2[nH]c3c(c2c(OC)c1OC)CC[CH:0]([CH:0]1Oc2cc4c(cc2O1)[C:1]1([CH3:1])CC=CC12C[CH:2]([CH3:2])CN2CC4)C(=O)N(C)C3,[*]C1Oc2c(cc3c(c2)C2([*])CC=CC24N(CC([*])C4)CC3)O1,c1(OC)cc2c(c3c([nH]2)CN(C)C(=O)C(*)CC3)c(OC)c1OC|C*|C*,30.407278060913086
C[CH2:1][CH:1]1CN2CCc3cc4c(cc3C3C2(C=C[CH:2]3[CH3:2])C1)O[CH:0]([C:0](O)(CO)CO)O4,c12c(cc3c(c1)OC([*])O3)CCN1CC([*])CC13C=CC([*])C23,C(O)C(*)(O)CO|*CC|C*,9.372501373291016
[CH3:0][CH:0]1c2cc3c(cc2C2CC=CC24CC[CH:2]([CH3:2])N4[CH:1]1[N:1]1CCN(S(C)(=O)=O)CC1)OCO3,c12c(cc3c(c1)OCO3)C([*])C([*])N1C3(C=CCC23)CCC1[*],*C|N1(*)CCN(S(=O)(=O)C)CC1|*C,15.368328094482422
[CH3:0][CH:0]1CCC23C=CCC2c2cc4c([c:2]([CH3:2])c2C[CH:1]([CH2:1]C)N13)OCO4,C12CC=CC13N(C([*])CC3)C([*])Cc1c([*])c3c(cc12)OCO3,*C|*CC|C*,4.9241790771484375
[CH3:0][CH:0]1CCC23C=CCC2c2c(cc4c([c:2]2[CH3:2])OCO4)C[CH:1]([N:1](C)C)N13,C1=CCC2C13N(C([*])CC3)C([*])Cc1c2c([*])c2c(c1)OCO2,C*|*N(C)C|C*,10.637804985046387
C=C[CH2:2][C:2]12CC=CC13CC[CH:0]([CH2:0]CCC)N3[CH:1]([CH3:1])Cc1cc3c(cc12)OCO3,C1C=CC23CCC([*])N2C([*])Cc2c(cc4c(c2)OCO4)C13[*],C(*)CCC|*C|*CC=C,13.09673023223877
CC[N+:2]1([CH:2]2Cc3cc4c(cc3C3[CH:0]([NH2:0])C=CC35CC[CH:1]([CH3:1])N52)OCO4)CC2CC3CC(C)(C1=O)C2(C)C(C(=O)NC)O3,c12c(cc3c(c1)OCO3)C1C3(C=CC1[*])CCC([*])N3C([*])C2,*N|*C|C12CC3C[N+](*)(CC)C(=O)C(C)(C1)C3(C)C(C(NC)=O)O2,38.561256408691406
[CH3:0][CH:0]1CCC23C=CCC2c2cc4c(cc2C[CH:1]([NH:1]C)N13)O[CH:2]([CH2:2]O)O4,c12c(cc3c(c1)C1C4(C=CC1)CCC([*])N4C([*])C3)OC([*])O2,*C|CN*|C(O)*,9.609017372131348
[CH3:0][c:0]1c2c(cc3c1[CH:1]([NH2:1])CN1C4(C=CCC34)CC[CH:2]1[CH3:2])OCO2,c12cc3c(c([*])c1C([*])CN1C([*])CCC14C=CCC24)OCO3,*C|*N|C*,7.505368232727051
