SMILES,Scaffold,R-groups,NLL
[N-]=[N+]=NCCCNC(=O)NC[C:0](F)(F)[CH2:0]O,OC[*],*C(F)(CNC(NCCCN=[N+]=[N-])=O)F,20.639978408813477
O=C(Nc1cccc(Cl)c1Cl)OC1CCN(Cc2cc(F)c([O:0][CH2:0]O)c([N+](=O)[O-])c2)CC1,OC[*],c1([N+]([O-])=O)c(O*)c(F)cc(CN2CCC(OC(Nc3c(Cl)c(Cl)ccc3)=O)CC2)c1,29.581098556518555
Cc1cc(C(=O)OC(=O)NCc2cc([C:0](C)(O)[CH2:0]O)ccc2OCc2ccc([N+](=O)[O-])cc2)cc(CCCCN)c1OCC(C)(C)O[N+](=O)[O-],OC[*],*C(O)(c1cc(CNC(=O)OC(c2cc(C)c(OCC(O[N+](=O)[O-])(C)C)c(CCCCN)c2)=O)c(OCc2ccc([N+](=O)[O-])cc2)cc1)C,57.467742919921875
COCCNC(=O)c1cccc(COc2cccc(C(=O)NC[CH2:0][CH2:0]O)c2OCc2c(Cl)ccc(Cl)c2Cl)c1,OC[*],C(*)CNC(=O)c1c(OCc2c(Cl)c(Cl)ccc2Cl)c(OCc2cccc(C(NCCOC)=O)c2)ccc1,35.08750534057617
COc1c[c:0]([CH2:0]O)c(Cl)c(Cl)c1OC,OC[*],Clc1c(OC)c(OC)cc(*)c1Cl,17.56294059753418
CC(=O)NC[C:0]1([CH2:0]O)CNC12C(O)CSC2c1c(F)ccc(Cl)c1Cl,OC[*],C1(CNC(C)=O)(*)CNC12C(O)CSC2c1c(Cl)c(Cl)ccc1F,37.621124267578125
[N-]=[N+]=Nc1ccc(O)c(C(O)(CN2C3CCC2CC3)c2cccc(CC3=NC(C(=O)O)N4NC(=O)[N:0]([CH2:0]O)C34)c2)c1,OC[*],N1C(=O)N(*)C2N1C(C(O)=O)N=C2Cc1cc(C(CN2C3CCC2CC3)(O)c2cc(N=[N+]=[N-])ccc2O)ccc1,55.56609344482422
COc1c(CN2CCCC2)ccc(COc2cccc(Cl)c2N(CC2(N3C(=O)N4CC[N:0]([CH2:0]O)CC43)CCSC2)S(=O)(=O)c2ccc(OC(F)(F)F)cc2[N+](=O)[O-])c1[N+](=O)[O-],OC[*],C1(N2C(=O)N3CCN(*)CC32)(CN(S(c2ccc(OC(F)(F)F)cc2[N+](=O)[O-])(=O)=O)c2c(Cl)cccc2OCc2ccc(CN3CCCC3)c(OC)c2[N+]([O-])=O)CSCC1,59.3921012878418
O=C(NCc1ccc(F)c(F)c1)c1cc(Cl)cc([N+](=O)[O-])c1NNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O:0][CH2:0]O,OC[*],c1(O*)c(C(NNc2c(C(NCc3cc(F)c(F)cc3)=O)cc(Cl)cc2[N+](=O)[O-])=O)cc([N+]([O-])=O)cc1[N+](=O)[O-],29.637907028198242
CCOc1ccc(C(=O)O)[n+]2c(-c3cc(Cl)c([O:0][CH2:0]O)c(Cl)c3CN3CCCC(C(=O)O)C3)c(F)c(F)cc12,OC[*],C1N(Cc2c(Cl)c(O*)c(Cl)cc2-c2[n+]3c(c(OCC)ccc3C(O)=O)cc(F)c2F)CCCC1C(=O)O,48.67720031738281
C=CCOC(=O)C1=CC(CN2CCCN(C(=O)[CH2:0][CH2:0]O)CC2)=C([N+](=O)[O-])C2=CC(OC)=C(OC)C(=C3C1=CC(OC)=C(CCCN1CCN(C(C)C)CC1)C(OCC(=O)O)=C3N1CCCC1)CCO2,OC[*],C1CN(C(C*)=O)CCCN1Cc1c([N+]([O-])=O)c(OCCc2c3c(N4CCCC4)c(OCC(O)=O)c(CCCN4CCN(C(C)C)CC4)c(OC)cc3c(C(OCC=C)=O)c1)cc(OC)c2OC,68.94869232177734
